policy_id,age,gender,marital_status,region,income_bracket,policy_type,policy_tenure,premium_amount,sum_assured,payment_mode,missed_payments,num_claims,agent_contact,loan_on_policy,lapsed
POL01560,60,Female,Married,Urban,Medium,Whole Life,19,44063,522904,Monthly,1,0,1,0,0
POL01561,41,Male,Single,Urban,Medium,ULIP,9,18703,198942,Monthly,0,0,1,0,0
POL01562,26,Female,Married,Rural,Medium,Term,6,23642,323064,Monthly,3,0,1,0,0
POL01563,22,Female,Single,Urban,Medium,ULIP,14,46326,536449,Quarterly,0,1,0,0,0
POL01564,51,Male,Married,Rural,Low,Whole Life,13,41509,218345,Quarterly,4,1,0,1,0
POL01565,24,Female,Single,Urban,High,ULIP,11,18881,375920,Quarterly,0,0,0,0,0
POL01566,66,Male,Married,Rural,Medium,ULIP,12,20414,268507,Quarterly,4,0,0,0,1
POL01567,35,Male,Married,Semi-Urban,Medium,Endowment,19,19329,233967,Monthly,2,0,0,0,0
POL01568,51,Male,Married,Urban,Medium,Whole Life,19,27831,537674,Quarterly,4,0,0,1,0
POL01569,25,Male,Single,Urban,Low,ULIP,19,46091,338211,Monthly,2,0,0,0,1
POL01570,39,Male,Divorced,Urban,Low,Whole Life,13,12588,98671,Yearly,4,0,0,0,0
POL01571,58,Male,Divorced,Urban,Low,ULIP,14,5903,101060,Quarterly,4,1,0,1,0
POL01572,46,Male,Single,Urban,Low,Endowment,18,49416,440418,Yearly,1,0,0,0,0
POL01573,69,Female,Single,Rural,Low,ULIP,12,47723,810737,Yearly,1,1,0,0,0
POL01574,22,Male,Divorced,Urban,Medium,Term,4,40572,368109,Quarterly,0,0,1,0,0
POL01575,67,Female,Divorced,Rural,Medium,Whole Life,10,22610,124305,Monthly,1,0,0,0,0
POL01576,36,Female,Married,Semi-Urban,Medium,Endowment,17,39052,498116,Yearly,2,0,0,1,0
POL01577,30,Female,Married,Semi-Urban,Medium,ULIP,4,38457,305744,Quarterly,1,0,0,0,0
POL01578,36,Male,Single,Rural,High,Endowment,12,26527,434185,Yearly,0,0,1,1,0
POL01579,45,Female,Divorced,Semi-Urban,High,ULIP,13,42550,621995,Yearly,3,0,1,1,0
POL01580,25,Female,Divorced,Rural,Low,Whole Life,4,34011,641244,Quarterly,2,1,0,0,1
POL01581,33,Male,Single,Urban,Medium,ULIP,10,42275,707887,Yearly,3,0,1,0,0
POL01582,58,Male,Divorced,Rural,Low,Endowment,3,39764,306645,Monthly,2,2,1,1,0
POL01583,58,Female,Married,Semi-Urban,Low,Term,15,37004,629155,Monthly,0,1,1,0,0
POL01584,64,Male,Divorced,Rural,Medium,Endowment,2,29064,425091,Yearly,1,0,1,1,0
POL01585,27,Male,Divorced,Semi-Urban,Medium,Term,17,33702,506685,Yearly,3,2,1,0,0
POL01586,60,Male,Married,Rural,Medium,Term,6,25165,439983,Quarterly,3,1,0,1,0
POL01587,67,Male,Divorced,Semi-Urban,Medium,Whole Life,8,13631,185481,Monthly,1,0,0,1,0
POL01588,45,Female,Married,Urban,Low,Endowment,3,26852,321956,Yearly,0,0,1,1,0
POL01589,32,Male,Married,Rural,High,ULIP,18,9507,138323,Monthly,1,0,1,0,0
POL01590,34,Male,Married,Urban,Low,Term,1,5527,52337,Yearly,4,1,1,0,0
POL01591,55,Male,Divorced,Urban,Low,Endowment,16,33981,262977,Quarterly,4,1,0,0,1
POL01592,46,Female,Married,Urban,Low,Whole Life,7,40764,580838,Quarterly,4,0,0,0,0
POL01593,28,Female,Single,Semi-Urban,High,ULIP,3,41235,350816,Monthly,3,1,1,0,0
POL01594,25,Male,Divorced,Semi-Urban,Medium,ULIP,4,38471,238471,Monthly,3,0,1,1,0
POL01595,29,Male,Married,Urban,Medium,ULIP,9,5662,28357,Yearly,0,0,1,0,1
POL01596,41,Female,Single,Rural,Medium,Endowment,5,29940,422896,Yearly,2,0,1,0,1
POL01597,50,Male,Single,Semi-Urban,Medium,Endowment,19,46882,489083,Yearly,1,0,0,1,0
POL01598,66,Male,Married,Semi-Urban,High,ULIP,15,11256,183300,Monthly,2,0,1,0,0
POL01599,67,Female,Single,Urban,Medium,Whole Life,8,33432,355303,Quarterly,3,1,1,1,0
POL01600,31,Male,Married,Semi-Urban,High,ULIP,6,13367,164281,Quarterly,1,0,1,1,0
POL01601,64,Male,Single,Rural,Medium,ULIP,18,43065,478291,Monthly,3,0,1,0,0
POL01602,55,Female,Divorced,Semi-Urban,Medium,Whole Life,19,30511,450300,Quarterly,0,1,1,0,0
POL01603,47,Female,Married,Semi-Urban,Medium,Whole Life,15,13573,140373,Monthly,1,1,0,1,0
POL01604,62,Male,Single,Rural,High,Whole Life,7,20582,400453,Yearly,3,0,0,0,1
POL01605,24,Female,Single,Rural,Medium,ULIP,10,10378,197620,Monthly,4,0,0,0,0
POL01606,27,Male,Married,Semi-Urban,Medium,Whole Life,6,18500,327827,Quarterly,4,0,1,1,1
POL01607,26,Male,Divorced,Rural,Medium,Endowment,14,5305,99757,Monthly,3,1,0,0,0
POL01608,26,Male,Married,Semi-Urban,Medium,Whole Life,17,26881,315504,Monthly,2,1,0,0,0
POL01609,68,Female,Single,Rural,Low,ULIP,9,9697,126511,Monthly,0,0,1,0,0
POL01610,44,Female,Married,Urban,Medium,Term,19,12222,197157,Monthly,0,0,0,0,0
POL01611,30,Male,Divorced,Semi-Urban,Medium,Term,5,12933,199713,Quarterly,3,2,0,0,0
POL01612,56,Male,Single,Urban,Low,Endowment,7,22849,419511,Yearly,0,0,1,1,0
POL01613,41,Female,Divorced,Semi-Urban,Medium,Term,19,29236,460319,Quarterly,1,1,1,0,1
POL01614,63,Female,Divorced,Rural,Medium,Term,7,49231,983057,Quarterly,0,2,1,1,0
POL01615,56,Female,Single,Urban,Low,Term,2,38170,390386,Yearly,4,0,1,0,0
POL01616,39,Male,Divorced,Semi-Urban,Low,Endowment,16,17901,313177,Quarterly,3,1,1,0,0
POL01617,38,Female,Single,Rural,High,Term,13,11940,184646,Yearly,1,0,1,1,0
POL01618,45,Female,Divorced,Rural,Medium,ULIP,8,24054,369729,Yearly,0,1,1,0,0
POL01619,24,Male,Divorced,Urban,Low,Term,6,45863,453471,Monthly,4,0,0,0,0
POL01620,53,Male,Single,Semi-Urban,High,Whole Life,6,48610,815871,Quarterly,2,0,1,0,0
POL01621,56,Male,Divorced,Urban,Medium,Term,9,9544,176617,Yearly,0,1,0,0,0
POL01622,59,Female,Divorced,Semi-Urban,Medium,Term,4,30318,250979,Quarterly,4,0,0,0,1
POL01623,34,Male,Divorced,Rural,Medium,ULIP,11,11074,159271,Quarterly,4,0,0,0,0
POL01624,68,Male,Married,Rural,Low,Endowment,5,44618,485534,Yearly,4,0,0,0,1
POL01625,46,Male,Divorced,Rural,High,Endowment,17,38518,764321,Monthly,4,1,1,0,1
POL01626,30,Male,Married,Semi-Urban,Medium,Term,7,30444,370883,Yearly,2,2,1,1,1
POL01627,25,Female,Single,Semi-Urban,Medium,ULIP,15,25446,214377,Monthly,3,2,0,0,0
POL01628,35,Male,Single,Rural,High,Term,15,33543,359844,Yearly,4,1,1,1,0
POL01629,58,Female,Single,Semi-Urban,Low,Endowment,14,29789,441102,Yearly,3,0,1,0,1
POL01630,55,Female,Married,Semi-Urban,Low,Endowment,13,6617,40637,Monthly,2,0,1,1,1
POL01631,32,Female,Single,Rural,Low,Whole Life,11,40298,566349,Monthly,2,2,1,0,1
POL01632,62,Male,Single,Rural,Low,Whole Life,13,8333,158063,Quarterly,1,0,0,0,0
POL01633,24,Female,Divorced,Semi-Urban,Medium,ULIP,9,45002,799030,Yearly,1,0,1,0,0
POL01634,49,Male,Married,Semi-Urban,Medium,ULIP,10,27152,163322,Quarterly,4,1,1,0,1
POL01635,50,Male,Married,Urban,Low,Endowment,4,29091,578935,Quarterly,3,1,1,1,0
POL01636,30,Male,Married,Semi-Urban,Low,Endowment,17,5511,85315,Monthly,2,0,0,0,1
POL01637,24,Female,Single,Urban,Low,Endowment,14,42850,318555,Monthly,0,0,0,0,0
POL01638,46,Male,Married,Semi-Urban,High,Term,18,21636,112209,Quarterly,1,1,1,1,0
POL01639,55,Male,Single,Urban,Medium,Whole Life,11,25517,193144,Monthly,1,1,0,0,0
POL01640,33,Male,Single,Urban,Medium,Whole Life,16,36786,646427,Yearly,0,0,1,0,0
POL01641,63,Female,Single,Rural,Medium,Endowment,1,13820,73585,Monthly,3,0,1,0,0
POL01642,30,Female,Single,Semi-Urban,Medium,Endowment,7,41244,350458,Monthly,3,2,0,0,0
POL01643,36,Female,Divorced,Rural,Low,Whole Life,10,14178,231946,Yearly,3,1,1,0,0
POL01644,61,Male,Married,Rural,High,ULIP,9,6725,92748,Monthly,4,0,1,1,1
POL01645,46,Female,Married,Semi-Urban,Medium,Endowment,3,23477,393029,Quarterly,4,0,0,0,1
POL01646,26,Male,Single,Rural,Medium,Endowment,14,39469,639092,Quarterly,0,1,1,0,0
POL01647,32,Male,Single,Rural,Medium,ULIP,15,13496,77723,Quarterly,2,0,1,1,1
POL01648,55,Female,Single,Rural,Medium,Endowment,2,17270,317555,Monthly,0,0,1,1,0
POL01649,45,Male,Divorced,Rural,Low,Whole Life,14,15472,130049,Monthly,2,0,1,0,0
POL01650,36,Female,Single,Urban,Low,Whole Life,16,25724,342152,Monthly,0,0,1,0,0
POL01651,59,Male,Married,Semi-Urban,Medium,ULIP,7,35416,519351,Quarterly,4,0,0,0,0
POL01652,29,Female,Married,Semi-Urban,Low,Whole Life,4,40575,305506,Monthly,3,0,1,1,1
POL01653,26,Male,Divorced,Rural,Low,ULIP,18,20654,405716,Yearly,1,1,1,0,0
POL01654,69,Male,Single,Semi-Urban,Medium,ULIP,5,16078,198118,Monthly,0,0,0,0,1
POL01655,47,Male,Married,Urban,High,Whole Life,6,33030,193709,Quarterly,0,0,1,1,0
POL01656,39,Male,Divorced,Rural,High,ULIP,7,12572,239608,Yearly,1,0,1,0,0
POL01657,27,Male,Married,Rural,Low,Whole Life,15,22408,309096,Yearly,0,1,0,1,0
POL01658,58,Female,Divorced,Rural,Low,ULIP,1,24359,377269,Quarterly,3,2,1,1,0
POL01659,69,Male,Single,Urban,Medium,ULIP,4,13698,176397,Yearly,1,0,0,1,0
POL01660,34,Female,Married,Semi-Urban,High,ULIP,1,9856,172687,Yearly,1,0,1,1,0
POL01661,49,Female,Married,Urban,High,Whole Life,11,32527,178800,Yearly,3,0,1,0,1
POL01662,26,Female,Single,Semi-Urban,High,Endowment,18,44492,401570,Yearly,3,1,0,0,0
POL01663,34,Male,Single,Urban,Medium,Term,14,14245,171577,Yearly,1,0,1,0,0
POL01664,38,Male,Divorced,Urban,Low,Endowment,11,48634,299053,Monthly,3,0,1,1,0
POL01665,61,Male,Single,Rural,Low,ULIP,10,47864,746132,Quarterly,3,1,1,1,1
POL01666,66,Female,Married,Rural,Low,Whole Life,17,33946,370179,Quarterly,3,0,1,0,0
POL01667,53,Male,Married,Rural,Medium,ULIP,4,42355,385007,Monthly,1,0,1,0,0
POL01668,50,Male,Single,Urban,Low,Endowment,15,42690,215613,Monthly,0,0,0,0,0
POL01669,24,Female,Single,Urban,Medium,Term,16,42814,676352,Quarterly,2,0,1,0,0
POL01670,61,Female,Single,Semi-Urban,Medium,Endowment,13,36645,641549,Quarterly,1,1,1,0,0
POL01671,55,Female,Single,Urban,Low,Whole Life,9,24278,265251,Monthly,2,1,0,0,1
POL01672,61,Female,Married,Semi-Urban,High,Whole Life,11,12203,164292,Monthly,3,3,0,0,0
POL01673,48,Female,Divorced,Rural,Medium,Endowment,11,26658,224335,Yearly,3,0,1,0,0
POL01674,34,Female,Married,Rural,High,Endowment,6,47596,682191,Monthly,0,2,1,0,0
POL01675,66,Male,Married,Urban,High,Term,1,20797,107771,Monthly,3,0,1,1,0
POL01676,54,Female,Divorced,Semi-Urban,Low,ULIP,6,37806,466135,Yearly,2,1,1,0,1
POL01677,27,Male,Single,Semi-Urban,Medium,Whole Life,13,35958,527255,Yearly,1,0,1,0,0
POL01678,45,Male,Divorced,Rural,Low,Whole Life,5,11265,211476,Quarterly,1,0,0,0,0
POL01679,40,Male,Married,Urban,Medium,Term,15,11598,124330,Quarterly,0,1,1,0,0
POL01680,37,Female,Single,Semi-Urban,Medium,Whole Life,18,40183,662129,Monthly,2,0,1,1,1
POL01681,61,Male,Single,Semi-Urban,High,Whole Life,14,22142,309219,Yearly,3,1,0,0,0
POL01682,49,Female,Single,Semi-Urban,Low,Endowment,15,31998,604928,Yearly,4,1,1,0,0
POL01683,54,Female,Single,Rural,Medium,Endowment,5,30890,339038,Quarterly,0,1,1,0,0
POL01684,69,Male,Single,Urban,High,Term,4,33878,331544,Quarterly,0,0,1,0,0
POL01685,62,Female,Single,Semi-Urban,Medium,Whole Life,2,19306,353437,Monthly,4,0,1,0,0
POL01686,34,Male,Divorced,Urban,Low,Term,7,16885,96897,Yearly,1,1,1,0,0
POL01687,64,Male,Single,Semi-Urban,Medium,ULIP,10,49145,346264,Quarterly,1,0,0,0,0
POL01688,66,Female,Divorced,Rural,Low,ULIP,16,48826,304482,Monthly,1,0,1,0,0
POL01689,46,Male,Divorced,Urban,Low,Term,10,12443,219577,Monthly,4,0,1,0,0
POL01690,63,Male,Divorced,Semi-Urban,Medium,Whole Life,18,36839,190056,Monthly,3,2,0,0,0
POL01691,57,Male,Single,Rural,Low,ULIP,17,22084,395852,Quarterly,3,0,0,1,0
POL01692,48,Female,Single,Rural,Medium,Whole Life,13,28911,340254,Quarterly,2,0,1,1,0
POL01693,59,Male,Single,Rural,Medium,Endowment,1,9383,47481,Quarterly,2,1,1,0,0
POL01694,28,Female,Single,Semi-Urban,Medium,Term,1,31777,350331,Quarterly,1,0,1,0,0
POL01695,26,Female,Married,Rural,Low,ULIP,15,39361,307095,Quarterly,4,0,1,0,0
POL01696,64,Male,Married,Rural,Low,Whole Life,1,19758,283843,Yearly,0,0,0,0,0
POL01697,66,Male,Single,Rural,Low,Endowment,6,34521,524387,Yearly,3,0,1,1,0
POL01698,52,Female,Married,Rural,Low,Term,13,25529,314336,Yearly,4,0,1,0,1
POL01699,44,Female,Single,Rural,Medium,ULIP,1,28091,157528,Yearly,2,0,1,1,0
POL01700,63,Male,Single,Semi-Urban,Medium,Endowment,5,44794,664829,Monthly,3,0,1,1,0
POL01701,31,Male,Single,Urban,High,Term,9,36381,641418,Monthly,3,1,1,0,1
POL01702,53,Female,Single,Semi-Urban,Medium,ULIP,17,40380,638200,Yearly,4,0,0,0,1
POL01703,64,Female,Single,Semi-Urban,Low,Whole Life,16,35932,626990,Quarterly,2,2,0,1,1
POL01704,51,Female,Single,Semi-Urban,Low,Endowment,8,49097,393151,Yearly,4,1,1,0,0
POL01705,60,Female,Single,Urban,High,Endowment,17,6908,126646,Yearly,0,2,0,0,0
POL01706,52,Female,Divorced,Urban,Medium,Whole Life,15,44722,439747,Monthly,3,0,1,0,1
POL01707,39,Male,Divorced,Rural,Medium,Endowment,1,35358,183899,Quarterly,4,0,1,0,0
POL01708,57,Female,Married,Urban,Low,Endowment,12,35412,625052,Monthly,4,1,1,1,0
POL01709,23,Female,Married,Semi-Urban,Low,Term,5,23174,443256,Quarterly,0,1,1,0,0
POL01710,35,Male,Divorced,Rural,Low,Whole Life,6,20496,304024,Monthly,4,0,1,0,0
POL01711,34,Male,Divorced,Urban,High,Endowment,1,7928,67162,Yearly,3,0,0,0,0
POL01712,50,Female,Divorced,Semi-Urban,Low,Whole Life,1,35632,312712,Quarterly,1,0,1,1,1
POL01713,33,Female,Married,Rural,Medium,Term,10,37309,447666,Monthly,1,0,1,1,0
POL01714,60,Male,Single,Rural,Medium,Term,10,14280,263715,Yearly,2,0,1,0,0
POL01715,23,Female,Married,Rural,Medium,Whole Life,3,45449,329230,Monthly,0,1,0,0,0
POL01716,53,Female,Single,Semi-Urban,Low,Whole Life,17,26635,463172,Monthly,2,1,1,0,0
POL01717,34,Male,Single,Rural,Medium,ULIP,19,31957,299422,Monthly,1,2,1,0,0
POL01718,67,Female,Married,Semi-Urban,Low,Term,11,41895,717610,Yearly,0,0,0,1,0
POL01719,48,Male,Single,Urban,High,Endowment,18,9963,187344,Quarterly,4,0,1,1,0
POL01720,62,Male,Married,Rural,Low,Term,2,32521,371142,Monthly,4,1,1,1,1
POL01721,38,Male,Divorced,Urban,Low,Term,9,37615,394045,Yearly,3,0,1,0,0
POL01722,61,Male,Divorced,Rural,Medium,ULIP,17,49529,843643,Monthly,1,0,1,1,0
POL01723,52,Female,Married,Rural,High,Whole Life,14,26695,345493,Quarterly,4,1,1,0,0
POL01724,55,Male,Married,Rural,Low,Term,4,14357,219184,Monthly,0,0,1,0,0
POL01725,45,Female,Married,Semi-Urban,Medium,ULIP,17,30176,432797,Yearly,4,0,1,1,0
POL01726,66,Female,Married,Urban,Low,Whole Life,17,23409,170729,Monthly,2,0,1,0,0
POL01727,56,Female,Single,Rural,Low,Term,12,5987,105801,Monthly,2,0,0,0,1
POL01728,69,Female,Divorced,Rural,Medium,ULIP,18,6965,55278,Quarterly,2,0,0,0,1
POL01729,27,Female,Married,Semi-Urban,Low,Term,3,45084,855885,Quarterly,2,2,0,0,0
POL01730,40,Male,Married,Rural,Medium,Endowment,11,36318,318093,Quarterly,2,0,0,0,0
POL01731,51,Male,Divorced,Semi-Urban,Medium,Whole Life,18,31015,496494,Monthly,3,1,1,0,1
POL01732,28,Male,Married,Rural,High,Whole Life,4,34191,316944,Yearly,2,0,0,0,0
POL01733,31,Male,Divorced,Urban,Low,Term,17,5868,57311,Monthly,3,2,1,0,0
POL01734,62,Female,Divorced,Semi-Urban,Medium,ULIP,18,42146,406710,Monthly,3,2,1,0,0
POL01735,53,Male,Married,Semi-Urban,High,ULIP,5,34032,551944,Monthly,4,1,0,0,0
POL01736,55,Female,Single,Rural,Medium,Endowment,14,33305,444695,Monthly,0,0,0,0,0
POL01737,49,Female,Married,Urban,Low,Endowment,10,27640,504272,Quarterly,2,0,1,0,0
POL01738,36,Male,Single,Rural,Medium,ULIP,15,23318,224099,Quarterly,0,1,0,0,0
POL01739,51,Male,Married,Semi-Urban,High,Whole Life,1,18246,280621,Quarterly,1,0,1,0,0
POL01740,58,Male,Single,Rural,Medium,Endowment,16,38844,632933,Quarterly,3,0,1,0,0
POL01741,50,Male,Divorced,Urban,High,Term,11,37602,273450,Yearly,1,0,1,1,0
POL01742,43,Female,Divorced,Semi-Urban,Medium,Term,6,26584,292659,Monthly,3,2,1,0,0
POL01743,25,Female,Married,Urban,Low,Whole Life,16,20169,246914,Monthly,2,2,1,1,1
POL01744,41,Male,Married,Urban,Low,Whole Life,2,30968,320063,Monthly,1,1,1,0,0
POL01745,53,Female,Single,Semi-Urban,Low,Endowment,1,11385,111933,Yearly,4,0,0,0,1
POL01746,57,Female,Single,Urban,Low,Term,9,13222,202247,Yearly,1,0,1,1,0
POL01747,25,Female,Single,Rural,High,Whole Life,12,30444,250797,Quarterly,3,1,1,0,0
POL01748,48,Male,Single,Semi-Urban,Medium,Term,17,43248,676435,Monthly,3,1,1,0,1
POL01749,38,Female,Single,Urban,Medium,Endowment,15,45545,866523,Monthly,0,0,1,0,0
POL01750,33,Male,Married,Urban,Medium,Whole Life,19,10362,139658,Yearly,1,0,1,0,0
POL01751,43,Male,Divorced,Rural,Medium,ULIP,10,38718,548692,Monthly,4,0,1,0,0
POL01752,38,Female,Single,Rural,Low,Term,12,13250,79950,Yearly,2,0,0,0,0
POL01753,31,Female,Divorced,Rural,High,Whole Life,14,7818,140467,Quarterly,0,1,1,0,0
POL01754,22,Male,Divorced,Rural,Medium,Endowment,9,41368,383966,Yearly,1,0,0,0,0
POL01755,43,Female,Married,Urban,Medium,ULIP,13,49109,698613,Monthly,0,0,0,0,0
POL01756,47,Female,Single,Urban,High,Whole Life,3,20053,394777,Yearly,1,1,1,0,0
POL01757,39,Male,Single,Urban,Medium,Term,14,32426,451776,Yearly,2,2,0,0,0
POL01758,35,Male,Single,Semi-Urban,High,Term,10,44023,698673,Quarterly,2,0,1,0,0
POL01759,68,Male,Single,Urban,High,Endowment,16,29892,349132,Monthly,4,2,1,0,1
POL01760,50,Male,Married,Semi-Urban,Low,Term,7,48675,287449,Monthly,0,0,1,0,0
POL01761,33,Female,Married,Urban,Low,ULIP,4,34361,582899,Quarterly,4,0,0,1,1
POL01762,57,Female,Single,Rural,High,Endowment,11,21007,116063,Yearly,1,1,0,0,0
POL01763,56,Male,Single,Urban,Medium,Endowment,16,19241,298425,Yearly,2,0,1,1,0
POL01764,33,Male,Divorced,Semi-Urban,Low,Whole Life,4,49858,266432,Monthly,2,1,1,0,1
POL01765,28,Male,Divorced,Rural,Medium,Endowment,17,28902,518345,Yearly,3,0,0,1,1
POL01766,50,Female,Single,Urban,Medium,Whole Life,13,29506,217298,Quarterly,3,0,0,0,0
POL01767,32,Male,Single,Semi-Urban,Medium,Endowment,11,22562,286854,Monthly,4,0,0,1,0
POL01768,54,Female,Divorced,Urban,High,Whole Life,3,25239,352267,Yearly,0,0,0,0,0
POL01769,27,Male,Divorced,Rural,High,Whole Life,9,18065,214308,Quarterly,1,0,1,0,0
POL01770,68,Male,Single,Semi-Urban,High,Whole Life,6,46291,468069,Quarterly,4,0,1,0,0
POL01771,36,Male,Divorced,Rural,Low,ULIP,11,43805,526414,Monthly,2,1,1,0,0
POL01772,53,Female,Married,Semi-Urban,Medium,Whole Life,16,38295,370359,Monthly,2,0,1,0,0
POL01773,32,Female,Divorced,Rural,Low,ULIP,19,23443,271278,Yearly,2,0,0,0,1
POL01774,44,Female,Single,Semi-Urban,Low,Whole Life,5,14290,148382,Yearly,1,1,1,0,0
POL01775,47,Male,Married,Semi-Urban,High,Whole Life,14,5211,70312,Yearly,4,0,1,1,0
POL01776,55,Female,Married,Urban,Medium,ULIP,17,23098,197923,Quarterly,1,0,0,0,0
POL01777,67,Female,Divorced,Rural,High,ULIP,3,24072,477344,Quarterly,2,1,0,0,0
POL01778,55,Male,Single,Urban,Low,ULIP,4,48290,604255,Yearly,3,1,1,1,0
POL01779,50,Male,Divorced,Rural,High,ULIP,16,24650,195041,Monthly,4,1,0,0,0
POL01780,25,Female,Divorced,Rural,Low,Whole Life,16,20115,244517,Quarterly,3,1,1,0,0
POL01781,38,Female,Divorced,Urban,Low,Whole Life,4,10149,182643,Quarterly,4,0,1,0,0
POL01782,56,Female,Married,Semi-Urban,Medium,Endowment,19,46992,250331,Yearly,2,0,0,0,0
POL01783,34,Female,Divorced,Rural,Medium,Endowment,17,22716,345131,Monthly,3,0,0,0,1
POL01784,62,Male,Divorced,Semi-Urban,Medium,Whole Life,13,37188,491607,Quarterly,3,1,0,0,0
POL01785,60,Male,Divorced,Rural,High,Endowment,1,18621,140465,Monthly,4,0,1,0,0
POL01786,36,Male,Divorced,Urban,Medium,ULIP,12,11820,204038,Quarterly,3,0,0,0,1
POL01787,50,Female,Single,Semi-Urban,Low,Endowment,4,47800,503490,Monthly,3,1,1,0,0
POL01788,50,Female,Single,Urban,Low,ULIP,11,35399,332999,Monthly,2,2,1,0,1
POL01789,32,Male,Single,Rural,Medium,Whole Life,5,19002,331050,Quarterly,4,0,0,0,0
POL01790,53,Male,Married,Urban,Medium,Endowment,2,48098,701166,Monthly,4,1,1,0,0
POL01791,23,Female,Single,Rural,Medium,ULIP,17,33750,623493,Quarterly,0,2,1,0,0
POL01792,68,Female,Divorced,Semi-Urban,Low,Whole Life,8,31074,448965,Quarterly,4,1,0,0,0
POL01793,35,Male,Divorced,Semi-Urban,Medium,Whole Life,6,22310,359464,Monthly,2,0,1,0,0
POL01794,41,Male,Single,Urban,Low,ULIP,9,22006,386132,Quarterly,3,0,1,0,0
POL01795,43,Male,Married,Urban,Medium,ULIP,13,14671,85401,Monthly,0,3,0,1,0
POL01796,32,Female,Married,Semi-Urban,Medium,Whole Life,11,49345,821137,Quarterly,3,0,0,0,1
POL01797,48,Female,Married,Urban,Low,Term,16,32894,467278,Monthly,4,1,0,0,0
POL01798,24,Female,Divorced,Urban,High,Term,16,31193,188487,Quarterly,1,1,0,0,0
POL01799,38,Female,Single,Semi-Urban,Medium,ULIP,2,15222,192233,Quarterly,3,0,0,0,1
POL01800,65,Female,Married,Rural,Medium,Endowment,10,28786,179534,Yearly,4,0,1,0,0
POL01801,49,Female,Divorced,Urban,Medium,ULIP,12,36509,585575,Quarterly,2,0,0,0,0
POL01802,50,Male,Married,Urban,High,Whole Life,8,5386,71081,Quarterly,4,1,0,0,0
POL01803,42,Male,Married,Semi-Urban,Medium,ULIP,11,6634,128060,Monthly,0,0,0,1,0
POL01804,68,Female,Single,Rural,Medium,Term,10,45878,355418,Monthly,1,1,1,1,0
POL01805,37,Male,Divorced,Rural,Low,ULIP,13,9133,128688,Monthly,1,0,0,0,0
POL01806,58,Female,Married,Urban,Low,Term,17,47144,385342,Monthly,1,1,1,0,0
POL01807,41,Male,Divorced,Urban,Low,Endowment,7,43349,616031,Yearly,2,1,1,1,1
POL01808,27,Female,Married,Rural,High,Endowment,3,39735,629392,Yearly,1,0,1,0,0
POL01809,40,Male,Single,Urban,Medium,Endowment,13,26952,426773,Monthly,3,0,1,0,0
POL01810,26,Male,Married,Rural,High,ULIP,19,29816,513613,Monthly,2,0,0,0,0
POL01811,24,Female,Single,Urban,Low,Term,7,26529,472302,Monthly,4,2,0,0,1
POL01812,22,Female,Married,Urban,Medium,ULIP,9,10767,66314,Monthly,0,0,0,0,0
POL01813,59,Male,Single,Semi-Urban,High,Endowment,19,46521,472141,Quarterly,2,0,1,0,0
POL01814,36,Male,Married,Rural,Low,ULIP,13,23383,357919,Monthly,0,0,0,0,0
POL01815,55,Female,Married,Rural,Medium,Term,8,9901,123552,Quarterly,2,0,0,1,0
POL01816,56,Male,Married,Urban,High,Whole Life,18,47889,376414,Monthly,4,1,1,0,0
POL01817,46,Female,Divorced,Semi-Urban,High,Term,2,19633,260935,Yearly,0,0,0,0,0
POL01818,45,Female,Divorced,Rural,High,Endowment,18,24163,268488,Yearly,2,0,1,0,0
POL01819,33,Male,Married,Urban,High,Endowment,18,15707,170429,Monthly,0,0,0,0,0
POL01820,39,Female,Divorced,Urban,Medium,Endowment,11,27576,472826,Yearly,1,1,1,0,0
POL01821,36,Male,Divorced,Semi-Urban,Low,ULIP,1,23061,256299,Yearly,1,0,1,0,1
POL01822,65,Male,Married,Rural,Medium,Term,14,49706,268254,Yearly,1,0,1,0,0
POL01823,37,Female,Married,Rural,High,ULIP,16,16548,97152,Yearly,3,1,1,0,0
POL01824,48,Male,Married,Urban,Medium,Endowment,11,20115,358925,Quarterly,1,1,0,1,0
POL01825,29,Female,Divorced,Urban,Low,Term,1,14843,288087,Quarterly,1,2,1,0,0
POL01826,67,Female,Divorced,Semi-Urban,Medium,Whole Life,7,41945,642854,Quarterly,4,1,0,0,0
POL01827,46,Female,Divorced,Rural,Medium,Endowment,16,44979,470728,Quarterly,0,0,1,1,0
POL01828,38,Male,Married,Rural,Low,Term,14,45641,870784,Monthly,0,0,0,0,0
POL01829,50,Female,Divorced,Semi-Urban,Medium,Term,15,8841,132102,Yearly,1,1,0,1,0
POL01830,29,Male,Divorced,Rural,Medium,Endowment,14,11416,201663,Yearly,0,1,1,1,0
POL01831,36,Female,Single,Semi-Urban,Medium,Whole Life,11,15633,257753,Monthly,2,1,0,0,0
POL01832,48,Female,Single,Rural,Medium,Term,16,42653,455836,Monthly,1,0,1,0,0
POL01833,67,Female,Married,Semi-Urban,Low,Term,19,5594,68137,Quarterly,1,0,1,0,0
POL01834,28,Male,Married,Semi-Urban,Medium,Whole Life,17,19393,151109,Quarterly,3,1,0,0,0
POL01835,24,Male,Divorced,Urban,Medium,Endowment,6,40380,378772,Yearly,2,0,1,0,0
